,year,ceremony,award_En,award_Ch,movie_En,movie_Ch,wonOscar
6591,1990,62,Best Sound Editing,最佳音效剪辑,Indiana Jones and the Last Crusade,夺宝奇兵3,1
6592,1990,62,Best Sound Editing,最佳音效剪辑,Black Rain,黑雨,0
6593,1990,62,Best Sound Editing,最佳音效剪辑,Lethal Weapon 2,致命武器2,0
6594,1990,62,Best Sound,最佳音响,Glory,光荣战役,1
6595,1990,62,Best Sound,最佳音响,Born on the Fourth of July,生于七月四日,0
6596,1990,62,Best Sound,最佳音响,Indiana Jones and the Last Crusade,夺宝奇兵3,0
6597,1990,62,Best Sound,最佳音响,Black Rain,黑雨,0
6598,1990,62,Best Sound,最佳音响,The Abyss,深渊,0
6599,1990,62,/ Best Production Design ( 最佳美术指导 Best Art Direction ),最佳艺术指导,Batman,蝙蝠侠,1
6600,1990,62,/ Best Production Design ( 最佳美术指导 Best Art Direction ),最佳艺术指导,Driving Miss Daisy,为黛西小姐开车,0
6601,1990,62,/ Best Production Design ( 最佳美术指导 Best Art Direction ),最佳艺术指导,Glory,光荣战役,0
6602,1990,62,/ Best Production Design ( 最佳美术指导 Best Art Direction ),最佳艺术指导,The Abyss,深渊,0
6603,1990,62,/ Best Production Design ( 最佳美术指导 Best Art Direction ),最佳艺术指导,The Adventures of Baron Munchausen,终极天将,0
6604,1990,62,Best Achievement in Costume Design,最佳服装设计,Henry V,亨利五世,1
6605,1990,62,Best Achievement in Costume Design,最佳服装设计,Driving Miss Daisy,为黛西小姐开车,0
6606,1990,62,Best Achievement in Costume Design,最佳服装设计,Valmont,瓦尔蒙,0
6607,1990,62,Best Achievement in Costume Design,最佳服装设计,The Adventures of Baron Munchausen,终极天将,0
6608,1990,62,Best Achievement in Costume Design,最佳服装设计,Harlem Nights,哈林夜总会,0
6609,1990,62,Best Makeup,最佳化妆,Driving Miss Daisy,为黛西小姐开车,1
6610,1990,62,Best Makeup,最佳化妆,Dad,吾爱吾父,0
6611,1990,62,Best Makeup,最佳化妆,The Adventures of Baron Munchausen,终极天将,0
6612,1990,62,"Best Achievement in Music Written for Motion Pictures, Original Score",最佳原创配乐,The Little Mermaid,小美人鱼,1
6613,1990,62,"Best Achievement in Music Written for Motion Pictures, Original Score",最佳原创配乐,Born on the Fourth of July,生于七月四日,0
6614,1990,62,"Best Achievement in Music Written for Motion Pictures, Original Score",最佳原创配乐,Indiana Jones and the Last Crusade,夺宝奇兵3,0
6615,1990,62,"Best Achievement in Music Written for Motion Pictures, Original Score",最佳原创配乐,Field of Dreams,梦幻之地,0
6616,1990,62,"Best Achievement in Music Written for Motion Pictures, Original Score",最佳原创配乐,The Fabulous Baker Boys,一曲相思情未了,0
6617,1990,62,"Best Achievement in Music Written for Motion Pictures, Original Song",最佳原创歌曲,The Little Mermaid,小美人鱼,1
6618,1990,62,"Best Achievement in Music Written for Motion Pictures, Original Song",最佳原创歌曲,Chances Are,回到阴阳界,0
6619,1990,62,"Best Achievement in Music Written for Motion Pictures, Original Song",最佳原创歌曲,The Little Mermaid,小美人鱼,0
6620,1990,62,"Best Achievement in Music Written for Motion Pictures, Original Song",最佳原创歌曲,Parenthood,温馨家族,0
6621,1990,62,"Best Achievement in Music Written for Motion Pictures, Original Song",最佳原创歌曲,Shirley Valentine,雪莉·瓦伦丁,0
6622,1990,62,"Best Short Film, Animated",最佳动画短片,Balance,平衡,1
6623,1990,62,"Best Short Film, Animated",最佳动画短片,Корова,母牛,0
6624,1990,62,"Best Short Film, Animated",最佳动画短片,The Hill Farm,山中农场,0
6625,1990,62,"Best Short Film, Live Action",最佳真人短片,Work Experience,工作经历,1
6626,1990,62,"Best Short Film, Live Action",最佳真人短片,Amazon Diary,亚马逊日记,0
6627,1990,62,"Best Short Film, Live Action",最佳真人短片,The Child Eater,食小孩魔,0
6628,1990,62,"Best Documentary, Short Subjects",最佳纪录短片,The Johnstown Flood,约翰斯顿水灾,0
6629,1990,62,"Best Documentary, Short Subjects",最佳纪录短片,"Fine Food, Fine Pastries, Open 6 to 9",精美食物，精致糕点，打开6到9号门,0
6630,1990,62,"Best Documentary, Short Subjects",最佳纪录短片,Yad Vashem: Preserving the Past to Ensure the Future,亚德·瓦舍姆：维护过去，确保未来,0
6631,1991,63,Best Motion Picture of the Year,最佳影片,Dances with Wolves,与狼共舞,1
6632,1991,63,Best Motion Picture of the Year,最佳影片,GoodFellas,好家伙,0
6633,1991,63,Best Motion Picture of the Year,最佳影片,Ghost,人鬼情未了,0
6634,1991,63,Best Motion Picture of the Year,最佳影片,The Godfather: Part III,教父3,0
6635,1991,63,Best Motion Picture of the Year,最佳影片,Awakenings,无语问苍天,0
6636,1991,63,Best Achievement in Directing,最佳导演,Kevin Costner,凯文·科斯特纳,1
6637,1991,63,Best Achievement in Directing,最佳导演,Martin Scorsese,马丁·斯科塞斯,0
6638,1991,63,Best Achievement in Directing,最佳导演,Barbet Schroeder,巴贝特·施罗德,0
6639,1991,63,Best Achievement in Directing,最佳导演,Francis Ford Coppola,弗朗西斯·福特·科波拉,0
6640,1991,63,Best Achievement in Directing,最佳导演,Stephen Frears,斯蒂芬·弗雷斯,0
6641,1991,63,Best Performance by an Actor in a Leading Role,最佳男主角,Jeremy Irons,杰瑞米·艾恩斯,1
6642,1991,63,Best Performance by an Actor in a Leading Role,最佳男主角,Kevin Costner,凯文·科斯特纳,0
6643,1991,63,Best Performance by an Actor in a Leading Role,最佳男主角,Richard Harris,理查德·哈里斯,0
6644,1991,63,Best Performance by an Actor in a Leading Role,最佳男主角,Robert De Niro,罗伯特·德尼罗,0
6645,1991,63,Best Performance by an Actor in a Leading Role,最佳男主角,Gérard Depardieu,热拉尔·德帕迪约,0
6646,1991,63,Best Performance by an Actress in a Leading Role,最佳女主角,Kathy Bates,凯西·贝茨,1
6647,1991,63,Best Performance by an Actress in a Leading Role,最佳女主角,Meryl Streep,梅丽尔·斯特里普,0
6648,1991,63,Best Performance by an Actress in a Leading Role,最佳女主角,Joanne Woodward,乔安娜·伍德沃德,0
6649,1991,63,Best Performance by an Actress in a Leading Role,最佳女主角,Julia Roberts,朱莉娅·罗伯茨,0
6650,1991,63,Best Performance by an Actress in a Leading Role,最佳女主角,Anjelica Huston,安杰丽卡·休斯顿,0
6651,1991,63,Best Performance by an Actor in a Supporting Role,最佳男配角,Joe Pesci,乔·佩西,1
6652,1991,63,Best Performance by an Actor in a Supporting Role,最佳男配角,Graham Greene,格雷厄姆·格林,0
6653,1991,63,Best Performance by an Actor in a Supporting Role,最佳男配角,Andy Garcia,安迪·加西亚,0
6654,1991,63,Best Performance by an Actor in a Supporting Role,最佳男配角,Al Pacino,阿尔·帕西诺,0
6655,1991,63,Best Performance by an Actor in a Supporting Role,最佳男配角,Bruce Davison,布鲁斯·戴维森,0
6656,1991,63,Best Performance by an Actress in a Supporting Role,最佳女配角,Whoopi Goldberg,乌比·戈德堡,1
6657,1991,63,Best Performance by an Actress in a Supporting Role,最佳女配角,Lorraine Bracco,洛南·布雷科,0
6658,1991,63,Best Performance by an Actress in a Supporting Role,最佳女配角,Mary McDonnell,玛丽·麦克唐纳,0
6659,1991,63,Best Performance by an Actress in a Supporting Role,最佳女配角,Annette Bening,安妮特·贝宁,0
6660,1991,63,Best Performance by an Actress in a Supporting Role,最佳女配角,Diane Ladd,戴安·拉德,0
6661,1991,63,"Best Writing, Original Screenplay",最佳原创剧本,Ghost,人鬼情未了,1
6662,1991,63,"Best Writing, Original Screenplay",最佳原创剧本,Green Card,绿卡,0
6663,1991,63,"Best Writing, Original Screenplay",最佳原创剧本,Avalon,适者生存,0
6664,1991,63,"Best Writing, Original Screenplay",最佳原创剧本,Alice,爱丽丝,0
6665,1991,63,"Best Writing, Original Screenplay",最佳原创剧本,Metropolitan,大市民,0
6666,1991,63,"Best Writing, Adapted Screenplay",最佳改编剧本,Dances with Wolves,与狼共舞,1
6667,1991,63,"Best Writing, Adapted Screenplay",最佳改编剧本,GoodFellas,好家伙,0
6668,1991,63,"Best Writing, Adapted Screenplay",最佳改编剧本,Reversal of Fortune,豪门孽债,0
6669,1991,63,"Best Writing, Adapted Screenplay",最佳改编剧本,The Grifters,致命赌局,0
6670,1991,63,"Best Writing, Adapted Screenplay",最佳改编剧本,Awakenings,无语问苍天,0
6671,1991,63,Best Foreign Language Film of the Year,最佳外语片,Reise der Hoffnung,希望之旅,1
6672,1991,63,Best Foreign Language Film of the Year,最佳外语片,Cyrano de Bergerac,大鼻子情圣,0
6673,1991,63,Best Foreign Language Film of the Year,最佳外语片,菊豆,菊,0
6674,1991,63,Best Foreign Language Film of the Year,最佳外语片,Porte aperte,放开心胸,0
6675,1991,63,Best Foreign Language Film of the Year,最佳外语片,Das schreckliche Mädchen,我不是坏女孩,0
6676,1991,63,"Best Documentary, Features",最佳纪录长片,American Dream,美国梦,1
6677,1991,63,"Best Documentary, Features",最佳纪录长片,Berkeley in the Sixties,60年代的伯克利,0
6678,1991,63,"Best Documentary, Features",最佳纪录长片,Building Bombs,建筑炸弹,0
6679,1991,63,"Best Documentary, Features",最佳纪录长片,Forever Activists: Stories from the Veterans of the Abraham Lincoln Brigade,永远的活动家：亚伯拉罕·林肯部队退伍军人的故事,0
6680,1991,63,"Best Documentary, Features",最佳纪录长片,Waldo Salt: A Screenwriter's Journey,瓦尔度·绍特：一个编剧的旅程,0
6681,1991,63,Best Cinematography,最佳摄影,Dances with Wolves,与狼共舞,1
6682,1991,63,Best Cinematography,最佳摄影,The Godfather: Part III,教父3,0
6683,1991,63,Best Cinematography,最佳摄影,Dick Tracy,至尊神探,0
6684,1991,63,Best Cinematography,最佳摄影,Avalon,适者生存,0
6685,1991,63,Best Cinematography,最佳摄影,Henry & June,情迷六月花,0
6686,1991,63,Best Achievement in Film Editing,最佳剪辑,Dances with Wolves,与狼共舞,1
6687,1991,63,Best Achievement in Film Editing,最佳剪辑,GoodFellas,好家伙,0
6688,1991,63,Best Achievement in Film Editing,最佳剪辑,Ghost,人鬼情未了,0
6689,1991,63,Best Achievement in Film Editing,最佳剪辑,The Hunt for Red October,猎杀红色十月,0
6690,1991,63,Best Achievement in Film Editing,最佳剪辑,The Godfather: Part III,教父3,0
6691,1991,63,Best Sound Editing,最佳音效剪辑,The Hunt for Red October,猎杀红色十月,1
6692,1991,63,Best Sound Editing,最佳音效剪辑,Flatliners,别闯阴阳界,0
6693,1991,63,Best Sound Editing,最佳音效剪辑,Total Recall,全面回忆,0
6694,1991,63,Best Sound,最佳音响,Dances with Wolves,与狼共舞,1
6695,1991,63,Best Sound,最佳音响,Days of Thunder,霹雳男儿,0
6696,1991,63,Best Sound,最佳音响,The Hunt for Red October,猎杀红色十月,0
6697,1991,63,Best Sound,最佳音响,Dick Tracy,至尊神探,0
6698,1991,63,Best Sound,最佳音响,Total Recall,全面回忆,0
6699,1991,63,/ Best Production Design ( 最佳美术指导 Best Art Direction ),最佳艺术指导,Dick Tracy,至尊神探,1
6700,1991,63,/ Best Production Design ( 最佳美术指导 Best Art Direction ),最佳艺术指导,Dances with Wolves,与狼共舞,0
6701,1991,63,/ Best Production Design ( 最佳美术指导 Best Art Direction ),最佳艺术指导,The Godfather: Part III,教父3,0
6702,1991,63,/ Best Production Design ( 最佳美术指导 Best Art Direction ),最佳艺术指导,Cyrano de Bergerac,大鼻子情圣,0
6703,1991,63,/ Best Production Design ( 最佳美术指导 Best Art Direction ),最佳艺术指导,Hamlet,哈姆雷特,0
6704,1991,63,Best Achievement in Costume Design,最佳服装设计,Cyrano de Bergerac,大鼻子情圣,1
6705,1991,63,Best Achievement in Costume Design,最佳服装设计,Dances with Wolves,与狼共舞,0
6706,1991,63,Best Achievement in Costume Design,最佳服装设计,Dick Tracy,至尊神探,0
6707,1991,63,Best Achievement in Costume Design,最佳服装设计,Avalon,适者生存,0
6708,1991,63,Best Achievement in Costume Design,最佳服装设计,Hamlet,哈姆雷特,0
6709,1991,63,Best Makeup,最佳化妆,Dick Tracy,至尊神探,1
6710,1991,63,Best Makeup,最佳化妆,Edward Scissorhands,剪刀手爱德华,0
6711,1991,63,Best Makeup,最佳化妆,Cyrano de Bergerac,大鼻子情圣,0
6712,1991,63,"Best Achievement in Music Written for Motion Pictures, Original Score",最佳原创配乐,Dances with Wolves,与狼共舞,1
6713,1991,63,"Best Achievement in Music Written for Motion Pictures, Original Score",最佳原创配乐,Home Alone,小鬼当家,0
6714,1991,63,"Best Achievement in Music Written for Motion Pictures, Original Score",最佳原创配乐,Ghost,人鬼情未了,0
6715,1991,63,"Best Achievement in Music Written for Motion Pictures, Original Score",最佳原创配乐,Havana,哈瓦那,0
6716,1991,63,"Best Achievement in Music Written for Motion Pictures, Original Score",最佳原创配乐,Avalon,适者生存,0
6717,1991,63,"Best Achievement in Music Written for Motion Pictures, Original Song",最佳原创歌曲,Dick Tracy,至尊神探,1
6718,1991,63,"Best Achievement in Music Written for Motion Pictures, Original Song",最佳原创歌曲,Postcards from the Edge,来自边缘的明信片,0
6719,1991,63,"Best Achievement in Music Written for Motion Pictures, Original Song",最佳原创歌曲,Home Alone,小鬼当家,0
6720,1991,63,"Best Achievement in Music Written for Motion Pictures, Original Song",最佳原创歌曲,The Godfather: Part III,教父3,0
6721,1991,63,"Best Achievement in Music Written for Motion Pictures, Original Song",最佳原创歌曲,Young Guns II,少壮屠龙阵2,0
6722,1991,63,"Best Short Film, Animated",最佳动画短片,Creature Comforts,衣食住行,1
6723,1991,63,"Best Short Film, Animated",最佳动画短片,Wallace & Gromit: A Grand Day Out,超级无敌掌门狗：月球野餐记,0
6724,1991,63,"Best Short Film, Animated",最佳动画短片,Cavallette,伟大的历史动画,0
6725,1991,63,"Best Short Film, Live Action",最佳真人短片,The Lunch Date,共进午餐,1
6726,1991,63,"Best Short Film, Live Action",最佳真人短片,12:01,十二点零一分,0
6727,1991,63,"Best Short Film, Live Action",最佳真人短片,Senzeni Na?,森泽尼纳,0
6728,1991,63,"Best Short Film, Live Action",最佳真人短片,Bronx Cheers,布朗士欢呼,0
6729,1991,63,"Best Short Film, Live Action",最佳真人短片,Dear Rosie,亲爱的罗茜,0
6730,1991,63,"Best Documentary, Short Subjects",最佳纪录短片,Days of Waiting,等待的日子,1
6731,1991,63,"Best Documentary, Short Subjects",最佳纪录短片,音樂殭屍,音乐僵尸,0
6732,1991,63,"Best Documentary, Short Subjects",最佳纪录短片,Rose Kennedy: A Life to Remember,罗丝·肯尼迪：值得纪念的人,0
6733,1991,63,"Best Documentary, Short Subjects",最佳纪录短片,Burning Down Tomorrow,燃烧明日,0
6734,1991,63,"Best Documentary, Short Subjects",最佳纪录短片,Chimps: So Like Us,黑猩猩：和我们一样,0
6735,1992,64,Best Motion Picture of the Year,最佳影片,The Silence of the Lambs,沉默的羔羊,1
6736,1992,64,Best Motion Picture of the Year,最佳影片,JFK,刺杀肯尼迪,0
6737,1992,64,Best Motion Picture of the Year,最佳影片,Bugsy,豪情四海,0
6738,1992,64,Best Motion Picture of the Year,最佳影片,The Prince of Tides,潮浪王子,0
6739,1992,64,Best Motion Picture of the Year,最佳影片,Beauty and the Beast,美女与野兽,0
6740,1992,64,Best Achievement in Directing,最佳导演,Jonathan Demme,乔纳森·戴米,1
6741,1992,64,Best Achievement in Directing,最佳导演,Ridley Scott,雷德利·斯科特,0
6742,1992,64,Best Achievement in Directing,最佳导演,Oliver Stone,奥利佛·斯通,0
6743,1992,64,Best Achievement in Directing,最佳导演,Barry Levinson,巴瑞·莱文森,0
6744,1992,64,Best Achievement in Directing,最佳导演,John Singleton,约翰·辛格顿,0
